"","date","implied_hurst","implied_ac1"
"117",1996-06-19,0.502016001466247,0.00279868047918996
"118",1996-06-20,0.510475470557825,0.0146280435398565
"119",1996-06-21,0.534649275792783,0.049206428088115
"120",1996-06-24,0.533684541751117,0.0478041517004011
"121",1996-06-25,0.539388238109562,0.0561219825441459
"122",1996-06-26,0.540911092886397,0.0583539431989091
"123",1996-06-27,0.549170262960242,0.0705413533883266
"124",1996-06-28,0.559526777690629,0.0860221706300475
"125",1996-07-01,0.556123192652873,0.0809099854680995
"126",1996-07-02,0.548112787612439,0.0689731193943603
"127",1996-07-03,0.548400718037853,0.0693998919451941
"128",1996-07-05,0.514127575931181,0.0197780227419582
"129",1996-07-08,0.512289617728602,0.017182985632848
"130",1996-07-09,0.526653848125615,0.0376412198300504
"131",1996-07-10,0.536164044618699,0.051411987844088
"132",1996-07-11,0.505302700328139,0.00737818925463851
"133",1996-07-12,0.523936014672689,0.0337390369457278
"134",1996-07-15,0.451293621974254,-0.0652922610389898
"135",1996-07-16,0.457990539249011,-0.0565741225800886
"136",1996-07-17,0.471311868951595,-0.038989740589491
"137",1996-07-18,0.517103285948334,0.0239935101640334
"138",1996-07-19,0.502575441427844,0.00357670111304143
"139",1996-07-22,0.448900835668265,-0.0683876491371046
"140",1996-07-23,0.428888952170165,-0.0938775654706864
"141",1996-07-24,0.449414401160646,-0.0677241488167558
"142",1996-07-25,0.484027707121262,-0.0218989581921347
"143",1996-07-26,0.514861336238251,0.0208158766436328
"144",1996-07-29,0.463473697747933,-0.0493755617013525
"145",1996-07-30,0.477080941634331,-0.0312731170634788
"146",1996-07-31,0.487352967121519,-0.0173797101978355
"147",1996-08-01,0.494080183214459,-0.00817302634441242
"148",1996-08-02,0.518506938612567,0.0259880142268076
"149",1996-08-05,0.505957164298024,0.00829257778741876
"150",1996-08-06,0.509322751664775,0.0130079549140407
"151",1996-08-07,0.519240829959363,0.0270323747642816
"152",1996-08-08,0.526642845840025,0.0376253934250874
"153",1996-08-09,0.525251908578292,0.0356265216148044
"154",1996-08-12,0.530582982645676,0.0433086071521487
"155",1996-08-13,0.518528305918198,0.0260184058529576
"156",1996-08-14,0.524919706624817,0.0351496946537364
"157",1996-08-15,0.533596118543287,0.0476757191164956
"158",1996-08-16,0.545834759711956,0.065602608728371
"159",1996-08-19,0.539809102944745,0.0567383488341127
"160",1996-08-20,0.548893729005703,0.0701310320272044
"161",1996-08-21,0.563939972998998,0.0926868072832634
"162",1996-08-22,0.572453345990866,0.105659141187273
"163",1996-08-23,0.561892298252376,0.0895894174758212
"164",1996-08-26,0.534759482174041,0.0493667365020691
"165",1996-08-27,0.544958524267555,0.0643089855093728
"166",1996-08-28,0.542748516546444,0.0610532293738848
"167",1996-08-29,0.528960491165581,0.0409645815823945
"168",1996-08-30,0.506375992889831,0.00887818232698812
"169",1996-09-03,0.491571940668329,-0.0116157809244117
"170",1996-09-04,0.491982387887703,-0.0110532296148779
"171",1996-09-05,0.466690348115707,-0.0451270486414838
"172",1996-09-06,0.503963940503767,0.00551031461027818
"173",1996-09-09,0.5235715925885,0.0332169277243037
"174",1996-09-10,0.524692756906482,0.0348240680000049
"175",1996-09-11,0.527887605570723,0.0394174690885953
"176",1996-09-12,0.524958692224745,0.0352056413663351
"177",1996-09-13,0.545178085108454,0.064632984880264
"178",1996-09-16,0.530522381584428,0.0432209615288324
"179",1996-09-17,0.533657858108502,0.0477653926922899
"180",1996-09-18,0.528607160132937,0.0404548203153967
"181",1996-09-19,0.537049640059299,0.052703594787769
"182",1996-09-20,0.545794230332873,0.0655427388354268
"183",1996-09-23,0.51595004831771,0.0223577322008235
"184",1996-09-24,0.522689271659212,0.0319539142823515
"185",1996-09-25,0.52557993693885,0.0360975735193885
"186",1996-09-26,0.522578009920451,0.0317947564156476
"187",1996-09-27,0.533677454452696,0.0477938569894352
"188",1996-09-30,0.519957013943329,0.0280525618132763
"189",1996-10-01,0.525031275584698,0.0353098109683496
"190",1996-10-02,0.526656616757225,0.0376452024482925
"191",1996-10-03,0.524255310673309,0.0341967106634971
"192",1996-10-04,0.550077032850808,0.0718879235574386
"193",1996-10-07,0.546089797486656,0.0659794270565186
"194",1996-10-08,0.535022800427067,0.0497498637009988
"195",1996-10-09,0.532134227156123,0.0455546371863917
"196",1996-10-10,0.527982497955691,0.0395542121806829
"197",1996-10-11,0.555016555614492,0.0792530061073766
"198",1996-10-14,0.551176135717585,0.0735223827432239
"199",1996-10-15,0.536430479670352,0.0518004063806738
"200",1996-10-16,0.542717696379291,0.0610078959688836
"201",1996-10-17,0.545842630459452,0.0656142357660801
"202",1996-10-18,0.553762257740662,0.0773780034687623
"203",1996-10-21,0.535847028774105,0.0509500176860094
"204",1996-10-22,0.526841340832176,0.0379109586745987
"205",1996-10-23,0.532766764906394,0.0464718689071477
"206",1996-10-24,0.511474988934687,0.0160349137104154
"207",1996-10-25,0.517423089516757,0.0244475900244669
"208",1996-10-28,0.493774499837156,-0.00859324098377079
"209",1996-10-29,0.502886232863571,0.00400918370440806
"210",1996-10-30,0.497836563266369,-0.00299466715653862
"211",1996-10-31,0.502645739918206,0.00367450884490816
"212",1996-11-01,0.505678839478777,0.00790361309458554
"213",1996-11-04,0.514931070913255,0.0209145665294044
"214",1996-11-05,0.51074004622112,0.0150002568160985
"215",1996-11-06,0.527222479078734,0.0384595043870715
"216",1996-11-07,0.511718280338974,0.0163776531590052
"217",1996-11-08,0.538934984839463,0.0554585847098363
"218",1996-11-11,0.541044496788965,0.058549690184408
"219",1996-11-12,0.547145492539483,0.0675406344553069
"220",1996-11-13,0.559254532879672,0.0856123707683882
"221",1996-11-14,0.577078147454826,0.112770666483535
"222",1996-11-15,0.55960340000914,0.0861375352136664
"223",1996-11-18,0.543244347401209,0.0617828136161869
"224",1996-11-19,0.550667839339886,0.0727661933666239
"225",1996-11-20,0.529483082084336,0.0417189970661875
"226",1996-11-21,0.547628645360172,0.0682559041791457
"227",1996-11-22,0.560420208726896,0.087368105857988
"228",1996-11-25,0.51914551594272,0.026896678569216
"229",1996-11-26,0.521639949521448,0.0304538538501449
"230",1996-11-27,0.528446579440153,0.0402232282521746
"231",1996-11-29,0.523557203758197,0.0331963181923591
"232",1996-12-02,0.511399918972882,0.0159291814090288
"233",1996-12-03,0.503371397984323,0.00468468901977692
"234",1996-12-04,0.520916621544911,0.0294210887770736
"235",1996-12-05,0.513807432118144,0.0193255318426864
"236",1996-12-06,0.508079849590135,0.0112640165630924
"237",1996-12-09,0.525190517226184,0.0355383868319932
"238",1996-12-10,0.523974929566284,0.0337948060841848
"239",1996-12-11,0.49440389671611,-0.00772783200202776
"240",1996-12-12,0.483501443630626,-0.0226122775480387
"241",1996-12-13,0.479222065347963,-0.0283934434167666
"242",1996-12-16,0.472258681432823,-0.0377275280068065
"243",1996-12-17,0.494016616516163,-0.0082604244242066
"244",1996-12-18,0.513729464750098,0.0192153632598706
"245",1996-12-19,0.513066144387984,0.0182785671399852
"246",1996-12-20,0.520491438817797,0.0288144975228672
"247",1996-12-23,0.508800678015744,0.0122750579283897
"248",1996-12-24,0.525472140104225,0.0359427525893774
"249",1996-12-26,0.522743988397355,0.0320321945731923
"250",1996-12-27,0.503206460076959,0.00445499162449137
"251",1996-12-30,0.504025129114266,0.00559561106836393
"252",1996-12-31,0.487358895943431,-0.0173716339177046
"253",1997-01-02,0.494546358796712,-0.00753184447381783
"254",1997-01-03,0.509516881270893,0.0132806130906233
"255",1997-01-06,0.499862601937269,-0.000190456020541463
"256",1997-01-07,0.50910015734998,0.0126954078852772
"257",1997-01-08,0.503378863401577,0.00469508682251596
"258",1997-01-09,0.486695227929289,-0.0182752748024745
"259",1997-01-10,0.496672787550346,-0.00460187463457662
"260",1997-01-13,0.490455097283582,-0.0131448861608271
"261",1997-01-14,0.493862691360783,-0.00847202476669606
"262",1997-01-15,0.487136565567249,-0.0176744483919077
"263",1997-01-16,0.489629619125733,-0.0142735535290265
"264",1997-01-17,0.503573314016174,0.00496595475456263
"265",1997-01-20,0.508104640043377,0.0112987711347743
"266",1997-01-21,0.516069787787631,0.0225274516914058
"267",1997-01-22,0.528215578797031,0.0398901658141184
"268",1997-01-23,0.499321790464341,-0.000939756207235853
"269",1997-01-24,0.496781531059843,-0.00445180654438304
"270",1997-01-27,0.468459546598321,-0.0427822243916461
"271",1997-01-28,0.468809744631698,-0.0423174038217158
"272",1997-01-29,0.471748008105875,-0.0384085215191594
"273",1997-01-30,0.481121493830591,-0.0258316697913292
"274",1997-01-31,0.490804744123298,-0.0126664282734487
"275",1997-02-03,0.480995727237174,-0.026001500765986
"276",1997-02-04,0.485975440237796,-0.0192543880844469
"277",1997-02-05,0.469070139032441,-0.0419716340031202
"278",1997-02-06,0.477823059932799,-0.0302759834243135
"279",1997-02-07,0.487887622597649,-0.016651132017277
"280",1997-02-10,0.473892914075441,-0.0355450019087491
"281",1997-02-11,0.479456658535784,-0.0280774107965716
"282",1997-02-12,0.48998973438677,-0.013781330643898
"283",1997-02-13,0.494868122015734,-0.00708904683169997
"284",1997-02-14,0.494760469756269,-0.00723721554231527
"285",1997-02-18,0.48426903605804,-0.0215716768654299
"286",1997-02-19,0.470687399998261,-0.0398213250436364
"287",1997-02-20,0.460951103429381,-0.0526941447425383
"288",1997-02-21,0.479043149401369,-0.0286344012704628
"289",1997-02-24,0.484882689863933,-0.0207389690398693
"290",1997-02-25,0.493393757738245,-0.0091163878427114
"291",1997-02-26,0.472491432523105,-0.0374169896077849
"292",1997-02-27,0.46300819116981,-0.0499888294556244
"293",1997-02-28,0.467327796016062,-0.0442828636085404
"294",1997-03-03,0.474292965671094,-0.0350099771684654
"295",1997-03-04,0.473451891825283,-0.0361344766104814
"296",1997-03-05,0.49078043032972,-0.0126997068519542
"297",1997-03-06,0.477790328683763,-0.0303199837948487
"298",1997-03-07,0.489336394438319,-0.0146741656920746
"299",1997-03-10,0.490995516263285,-0.0124052772441701
"300",1997-03-11,0.49089460645378,-0.0125434228982813
"301",1997-03-12,0.489176494332454,-0.0148925572990146
"302",1997-03-13,0.483134693349638,-0.0231090784699638
"303",1997-03-14,0.492321984919099,-0.0105875422107683
"304",1997-03-17,0.481335871208854,-0.0255421135340249
"305",1997-03-18,0.472913051527304,-0.0368542068890786
"306",1997-03-19,0.47042083643325,-0.0401760796634986
"307",1997-03-20,0.481627989484305,-0.0251474152857895
"308",1997-03-21,0.506259574302614,0.00871537218068008
"309",1997-03-24,0.494527902275252,-0.00755723760952065
"310",1997-03-25,0.509182735811116,0.0128113459219554
"311",1997-03-26,0.526813478665406,0.0378708699671171
"312",1997-03-27,0.491418767986563,-0.0118256345451295
"313",1997-03-31,0.469401667846134,-0.0415312262981117
"314",1997-04-01,0.489520495448285,-0.0144226605211377
"315",1997-04-02,0.48906814989634,-0.0150405066471738
"316",1997-04-03,0.485623648692599,-0.0197325680016464
"317",1997-04-04,0.512305615683763,0.0172055448401416
"318",1997-04-07,0.520265453789977,0.0284922391777926
"319",1997-04-08,0.521540694019387,0.0303120758923183
"320",1997-04-09,0.516900888916722,0.0237062364603864
"321",1997-04-10,0.510944328138013,0.0152877403863523
"322",1997-04-11,0.49759417555066,-0.00332962533021008
"323",1997-04-14,0.513839922807058,0.0193714449895235
"324",1997-04-15,0.525541085585675,0.03604177141623
"325",1997-04-16,0.538476969715717,0.0547886405538305
"326",1997-04-17,0.51939296096204,0.0272489970405478
"327",1997-04-18,0.515910825233357,0.022302143275599
"328",1997-04-21,0.492720170161684,-0.0100412338305309
"329",1997-04-22,0.490628096834198,-0.0129081819920094
"330",1997-04-23,0.486476478614259,-0.0185729386144057
"331",1997-04-24,0.490243487198621,-0.0134343414666792
"332",1997-04-25,0.482769292012216,-0.0236038009793832
"333",1997-04-28,0.486240882736088,-0.0188934254935959
"334",1997-04-29,0.509716435141724,0.0135609662274065
"335",1997-04-30,0.505244270069805,0.00729659337705724
"336",1997-05-01,0.510751397858683,0.0150162297076302
"337",1997-05-02,0.53706935522054,0.0527323666406434
"338",1997-05-05,0.502269228259456,0.00315077161936994
"339",1997-05-06,0.493452319057685,-0.0090359414481691
"340",1997-05-07,0.493652493226907,-0.00876091044396543
"341",1997-05-08,0.487936201400877,-0.0165849066288675
"342",1997-05-09,0.49861736926936,-0.00191489742542061
"343",1997-05-12,0.491580800316685,-0.011603641435262
"344",1997-05-13,0.482761361042159,-0.0236145360636928
"345",1997-05-14,0.482496349324128,-0.0239731788215171
"346",1997-05-15,0.495415014192254,-0.00633598244405953
"347",1997-05-16,0.469514490922565,-0.0413813043121661
"348",1997-05-19,0.472652111668717,-0.0372025517140989
"349",1997-05-20,0.505393741975486,0.00750533900575223
"350",1997-05-21,0.508098839484323,0.0112906390285545
"351",1997-05-22,0.512781417698679,0.0178767166248737
"352",1997-05-23,0.525007186736858,0.0352752381676051
"353",1997-05-27,0.499760077358971,-0.000332548097983443
"354",1997-05-28,0.500321835758107,0.000446258640443897
"355",1997-05-29,0.507920334268359,0.0110404152255204
"356",1997-05-30,0.502133091316628,0.0029614689747679
"357",1997-06-02,0.49565094611895,-0.00601093050656776
"358",1997-06-03,0.497207541032806,-0.00386368680034643
"359",1997-06-04,0.494076483741223,-0.00817811297440796
"360",1997-06-05,0.488778189800558,-0.0154363512955855
"361",1997-06-06,0.502360617121614,0.00327787071181862
"362",1997-06-09,0.498084200678418,-0.00265233811576582
"363",1997-06-10,0.497091779639138,-0.00402353329923544
"364",1997-06-11,0.495613179021472,-0.00606297074834206
"365",1997-06-12,0.488852838830926,-0.0153344579325628
"366",1997-06-13,0.491353091156347,-0.0119156011753295
"367",1997-06-16,0.487602225233147,-0.0170401118872843
"368",1997-06-17,0.492118285550135,-0.0108669002645719
"369",1997-06-18,0.486062019212285,-0.0191366680634517
"370",1997-06-19,0.485753189221193,-0.0195565144901331
"371",1997-06-20,0.499091900771758,-0.00125810076627175
"372",1997-06-23,0.477409635827525,-0.0308315996966451
"373",1997-06-24,0.487202188628695,-0.0175850793423211
"374",1997-06-25,0.481454748228274,-0.0253815110622362
"375",1997-06-26,0.479704415448385,-0.0277435330316155
"376",1997-06-27,0.490276536161297,-0.0133891403429192
"377",1997-06-30,0.485778769174473,-0.0195217460289858
"378",1997-07-01,0.494506602510034,-0.00758654177310969
"379",1997-07-02,0.500240930641983,0.000334056574876618
"380",1997-07-03,0.518310801726089,0.0257090824590702
"381",1997-07-07,0.507443111703386,0.0103717614620429
"382",1997-07-08,0.511605943629109,0.0162193832151749
"383",1997-07-09,0.495947181140972,-0.00560264623934048
"384",1997-07-10,0.497163502404224,-0.00392449956645713
"385",1997-07-11,0.506912316163816,0.00962856412374014
"386",1997-07-14,0.49565664320133,-0.00600308011571671
"387",1997-07-15,0.501098863822714,0.00152450960613248
"388",1997-07-16,0.499632299964366,-0.000509610590373799
"389",1997-07-17,0.484281311045231,-0.0215550270579777
"390",1997-07-18,0.47946941224798,-0.0280602266651935
"391",1997-07-21,0.456075132690987,-0.0590758946743938
"392",1997-07-22,0.482048813979326,-0.0245785334041325
"393",1997-07-23,0.490072387067079,-0.0136683223029606
"394",1997-07-24,0.505230060459472,0.00727675113638915
"395",1997-07-25,0.511959485864452,0.0167175682365206
"396",1997-07-28,0.490922105478531,-0.0125057786149476
"397",1997-07-29,0.494447257987419,-0.00766818325481622
"398",1997-07-30,0.494758253882283,-0.00724026515957599
"399",1997-07-31,0.494673351963793,-0.00735710516197741
"400",1997-08-01,0.494267649433649,-0.00791523351883505
"401",1997-08-04,0.491046103049265,-0.0123360165989539
"402",1997-08-05,0.503445580815077,0.00478801534251017
"403",1997-08-06,0.511619519882867,0.0162385093390744
"404",1997-08-07,0.510434302929096,0.0145701399115459
"405",1997-08-08,0.491974504786379,-0.0110640370617404
"406",1997-08-11,0.489498231433182,-0.0144530793823996
"407",1997-08-12,0.471322452597176,-0.0389756404972166
"408",1997-08-13,0.467917775380825,-0.0435008770908863
"409",1997-08-14,0.488170435555488,-0.0162655226983957
"410",1997-08-15,0.454839273667378,-0.0606865662958295
"411",1997-08-18,0.48076442207443,-0.0263137701760834
"412",1997-08-19,0.505930675307816,0.00825555241327169
"413",1997-08-20,0.522256070517215,0.0313343662925007
"414",1997-08-21,0.473829757335378,-0.0356294399437264
"415",1997-08-22,0.474704357046527,-0.0344594771858266
"416",1997-08-25,0.477139119146374,-0.0311949849689811
"417",1997-08-26,0.46071357810019,-0.0530060222874078
"418",1997-08-27,0.477960213704779,-0.0300915869332753
"419",1997-08-28,0.47301646396901,-0.0367161203286829
"420",1997-08-29,0.476212740639143,-0.0324383580698434
"421",1997-09-02,0.470159672360356,-0.0405235212846592
"422",1997-09-03,0.463323767274463,-0.0495731263384988
"423",1997-09-04,0.462911938315605,-0.0501155855387152
"424",1997-09-05,0.472963428972758,-0.0367869403946096
"425",1997-09-08,0.4719459773845,-0.0381445825845461
"426",1997-09-09,0.482083887988791,-0.0245311044291414
"427",1997-09-10,0.481314694651646,-0.0255707202176247
"428",1997-09-11,0.464376457046859,-0.0481851198459772
"429",1997-09-12,0.475307948514041,-0.0336512177826866
"430",1997-09-15,0.46883921651221,-0.0422782752701715
"431",1997-09-16,0.496944763559916,-0.00422650015055226
"432",1997-09-17,0.488593825791982,-0.0156879566610368
"433",1997-09-18,0.501765553533587,0.00245057466947807
"434",1997-09-19,0.517035595931278,0.0238974248734547
"435",1997-09-22,0.522414744859449,0.0315612531916181
"436",1997-09-23,0.527622043514269,0.0390348809057652
"437",1997-09-24,0.521341819758028,0.0300280597916012
"438",1997-09-25,0.509612426825838,0.0134148353174639
"439",1997-09-26,0.522768458170117,0.0320672040809584
"440",1997-09-29,0.509174538231138,0.0127998361370054
"441",1997-09-30,0.498928656486003,-0.00148409511231884
"442",1997-10-01,0.508123817356027,0.0113256572749045
"443",1997-10-02,0.512612227850765,0.0176380047593732
"444",1997-10-03,0.518920754337,0.0265767620442401
"445",1997-10-06,0.523429832247663,0.0330138982711636
"446",1997-10-07,0.537100314004426,0.052777548764781
"447",1997-10-08,0.5345031394214,0.0489938929565641
"448",1997-10-09,0.533386621459554,0.0473714924673529
"449",1997-10-10,0.535623683508868,0.0506246705134619
"450",1997-10-13,0.537756755676758,0.0537360349070597
"451",1997-10-14,0.537830598399432,0.0538439090154235
"452",1997-10-15,0.538742640329116,0.0551771883021615
"453",1997-10-16,0.53442850555951,0.0488853649404422
"454",1997-10-17,0.520456465834931,0.0287646188741371
"455",1997-10-20,0.533724478840928,0.0478621645246582
"456",1997-10-21,0.55439341980269,0.0783210963356387
"457",1997-10-22,0.546864371207803,0.0671246768687017
"458",1997-10-23,0.502735472877628,0.00379937000182218
"459",1997-10-24,0.486931158496978,-0.0179541303512972
"460",1997-10-27,0.372373338929496,-0.16215999417982
"461",1997-10-28,0.407875631226607,-0.119892740333117
"462",1997-10-29,0.387356250568491,-0.144575459473414
"463",1997-10-30,0.358987900070148,-0.17756372700235
"464",1997-10-31,0.392072423611435,-0.138964367640764
"465",1997-11-03,0.428244437874434,-0.0946868120846306
"466",1997-11-04,0.43125628207236,-0.0908989533263659
"467",1997-11-05,0.425755632198064,-0.0978049570529123
"468",1997-11-06,0.425242447529067,-0.0984465729150801
"469",1997-11-07,0.402810586814187,-0.126050893402799
"470",1997-11-10,0.397166386365801,-0.132862445186038
"471",1997-11-11,0.38720565467344,-0.144754028019593
"472",1997-11-12,0.388420735249176,-0.143312186924724
"473",1997-11-13,0.402204569414649,-0.126784805888664
"474",1997-11-14,0.435408588223163,-0.0856507874941195
"475",1997-11-17,0.460179212388972,-0.0537072844498508
"476",1997-11-18,0.457659648874218,-0.0570067836015331
"477",1997-11-19,0.474798998720922,-0.0343327887810618
"478",1997-11-20,0.50458262101594,0.00637308389958946
"479",1997-11-21,0.51591714848408,0.0223111046997611
"480",1997-11-24,0.472214188049769,-0.0377868800335139
"481",1997-11-25,0.481994450217529,-0.0246520424696226
"482",1997-11-26,0.489496023296185,-0.0144560962629261
"483",1997-11-28,0.497283992518795,-0.00375810643159213
"484",1997-12-01,0.514194688461373,0.019872904980055
"485",1997-12-02,0.511945523759173,0.0166978892607916
"486",1997-12-03,0.522905069882091,0.0322626796531753
"487",1997-12-04,0.527993095036767,0.0395694840446261
"488",1997-12-05,0.539702707319291,0.0565824960126282
"489",1997-12-08,0.53236267794831,0.045885816826577
"490",1997-12-09,0.518651098873022,0.0261930769401559
"491",1997-12-10,0.506518211572472,0.00907710928947081
"492",1997-12-11,0.471362099835526,-0.0389228185107603
"493",1997-12-12,0.470575657263745,-0.0399700531918072
"494",1997-12-15,0.469164066692768,-0.041846879679847
"495",1997-12-16,0.485611915980636,-0.0197485119143476
"496",1997-12-17,0.471662092555125,-0.0385230443245853
"497",1997-12-18,0.452977949963982,-0.0631071923552896
"498",1997-12-19,0.430743071554215,-0.0915455130991242
"499",1997-12-22,0.432255684241397,-0.0896385521874784
"500",1997-12-23,0.410064955658954,-0.117217514787919
"501",1997-12-24,0.413983961171622,-0.112408398138519
"502",1997-12-26,0.428109588945662,-0.0948560357943687
"503",1997-12-29,0.461071395800165,-0.0525361582436911
"504",1997-12-30,0.486371654960218,-0.0187155457397543
"505",1997-12-31,0.491015353526404,-0.0123781177333953
"506",1998-01-02,0.49624698908641,-0.00518926685971144
"507",1998-01-05,0.494994573018525,-0.00691497596079804
"508",1998-01-06,0.478586155253051,-0.0292495940829695
